       300     127643.        0.434884         1.72953         28935.2        0.599943E+21
       301     127823.        0.490800         1.58061         37944.1        0.810728E+21
       302     128003.        0.545314         1.44666         46182.0        0.102212E+22
       303     128184.        0.597495         1.32840         53744.4        0.123427E+22
       304     128365.        0.647314         1.22468         60721.4        0.144732E+22
       305     128545.        0.694877         1.13407         67194.7        0.166147E+22
       306     128727.        0.740233         1.05512         73238.1        0.187658E+22
       307     120779.        0.783191        0.986694         78894.6        0.209112E+22
       308     1.00000         1.52251        0.329903E-03     1255.73        0.179748E+21
       309     127283.        0.354377         1.75233         9287.36        0.199560E+21
       310     127463.        0.395567         1.63562         19929.1        0.409488E+21
       311     127643.        0.449761         1.49932         29721.6        0.619814E+21
       312     127823.        0.505953         1.37018         38666.4        0.830643E+21
       313     128003.        0.560688         1.25441         46847.2        0.104209E+22
       314     128184.        0.613158         1.15230         54359.5        0.125430E+22
       315     128365.        0.663341         1.06279         61293.0        0.146743E+22
       316     128545.        0.711316        0.984622         67729.0        0.168166E+22
       317     128727.        0.757104        0.916527         73739.4        0.189676E+22
       318     120779.        0.800484        0.857525         79368.8        0.211132E+22
       319     1.00000         1.49145        0.302584E-03     1452.74        0.199560E+21
       320     127283.        0.362140         1.43986         10059.3        0.216244E+21
       321     127463.        0.405104         1.34110         20652.0        0.426198E+21
       322     127643.        0.459802         1.22904         30387.5        0.636556E+21
       323     127823.        0.516076         1.12359         39278.9        0.847430E+21
       324     128003.        0.570767         1.02924         47412.0        0.105893E+22
       325     128184.        0.623165        0.946072         54882.7        0.127120E+22
       326     128365.        0.673268        0.873174         61780.3        0.148441E+22
       327     128545.        0.721146        0.809520         68185.3        0.169873E+22
       328     128727.        0.766812        0.754076         74168.0        0.191380E+22
       329     120779.        0.810042        0.706032         79775.7        0.212838E+22
       330     1.00000         1.45223        0.260114E-03     1628.12        0.216244E+21
       331     127283.        0.163263        0.654751         157.584        0.315195E+19
       332     127463.        0.437618        0.620700         11275.9        0.212838E+21
       333     127643.        0.494140        0.566380         21760.1        0.422875E+21
       334     127823.        0.562279        0.511756         31385.9        0.633342E+21
       335     128003.        0.633109        0.462379         40179.7        0.844358E+21
       336     128184.        0.703747        0.419004         48229.5        0.105604E+22
       337     128365.        0.773455        0.381183         55629.9        0.126854E+22
       338     128545.        0.842063        0.348290         62468.4        0.148200E+22
       339     128727.        0.909404        0.319741         68825.1        0.169662E+22
       340     120781.        0.975177        0.295011         74761.4        0.191149E+22
       341     1.00000         1.90336        0.481541E-04     14.8400        0.315195E+19
       342     127283.        0.239875         1.06810         572.807        0.119836E+20
       343     127463.        0.280597         1.01511         11673.4        0.221696E+21
       344     127643.        0.326087        0.927266         22126.3        0.431761E+21
       345     127823.        0.379190        0.838845         31720.7        0.642262E+21
       346     128003.        0.433080        0.758828         40486.5        0.853321E+21
       347     128184.        0.485672        0.688469         48511.9        0.106506E+22
       348     128365.        0.536588        0.627073         55891.5        0.127763E+22
       349     128545.        0.585901        0.573645         62712.5        0.149118E+22
       350     128727.        0.633685        0.527247         69054.8        0.170588E+22
       351     120781.        0.679874        0.487050         74976.7        0.192068E+22
       352     1.00000         2.63486        0.822150E-04     55.0586        0.119836E+20
       353     127283.        0.257112         1.60928         1218.34        0.261989E+20
       354     127463.        0.277517         1.53182         12290.7        0.235939E+21
       355     127643.        0.322558         1.40180         22694.2        0.446031E+21
       356     127823.        0.374568         1.27054         32238.8        0.656569E+21
       357     128003.        0.427018         1.15150         40959.6        0.867672E+21
       358     128184.        0.477949         1.04664         48946.0        0.107947E+22
       359     128365.        0.527034        0.955018         56291.8        0.129210E+22
       360     128545.        0.574371        0.875208         63084.0        0.150574E+22
       361     128727.        0.620056        0.805843         69401.9        0.172053E+22
       362     120781.        0.664030        0.745725         75301.0        0.193526E+22
       363     1.00000         2.53775        0.134187E-03     121.811        0.261989E+20
       364     127283.        0.267874         2.13367         2120.94        0.460362E+20
       365     127463.        0.288277         2.03120         13153.3        0.255804E+21
       366     127643.        0.334062         1.86177         23487.6        0.465926E+21
       367     127823.        0.386228         1.69084         32962.5        0.676501E+21
       368     128003.        0.438527         1.53558         41620.3        0.887649E+21
       369     128184.        0.489123         1.39860         49551.5        0.109950E+22
       370     128365.        0.537734         1.27874         56849.5        0.131221E+22
       371     128545.        0.584469         1.17424         63600.5        0.152592E+22
       372     128727.        0.629430         1.08333         69883.5        0.174080E+22
       373     120781.        0.672547         1.00452         75750.4        0.195547E+22
       374     1.00000         2.29275        0.198727E-03     224.664        0.460362E+20
       375     127283.        0.289718         2.33843         3199.62        0.698753E+20
       376     127463.        0.313000         2.22265         14182.5        0.279670E+21
       377     127643.        0.360587         2.03938         24434.9        0.489826E+21
       378     127823.        0.414045         1.85546         33827.3        0.700440E+21
       379     128003.        0.467403         1.68841         42410.5        0.911633E+21
       380     128184.        0.518941         1.54086         50276.2        0.112354E+22
       381     128365.        0.568407         1.41162         57517.4        0.133632E+22
       382     128545.        0.615901         1.29884         64219.3        0.155012E+22
       383     128727.        0.661512         1.20066         70460.2        0.176507E+22
       384     120781.        0.705135         1.11554         76289.2        0.197968E+22
       385     1.00000         2.12134        0.247238E-03     363.019        0.698753E+20
       386     127283.        0.306595         2.36029         4333.41        0.952412E+20
       387     127463.        0.333354         2.23764         15261.7        0.305063E+21
       388     127643.        0.382538         2.05428         25428.8        0.515253E+21
       389     127823.        0.436895         1.87182         34736.0        0.725908E+21
       390     128003.        0.490861         1.70627         43242.1        0.937149E+21
       391     128184.        0.542871         1.55998         51040.1        0.114912E+22
       392     128365.        0.592721         1.43175         58222.3        0.136196E+22
       393     128545.        0.640508         1.31978         64873.3        0.157585E+22
       394     128727.        0.686312         1.22226         71070.5        0.179086E+22
       395     120781.        0.730001         1.13771         76860.5        0.200543E+22
       396     1.00000         1.94172        0.282083E-03     527.659        0.952412E+20
       397     127283.        0.322394         2.22271         5439.50        0.120261E+21
       398     127463.        0.352722         2.10106         16311.8        0.330110E+21
       399     127643.        0.403513         1.92940         26396.3        0.540334E+21
       400     127823.        0.458766         1.76021         35621.9        0.751031E+21
       401     128003.        0.513333         1.60698         44054.2        0.962321E+21
       402     128184.        0.565813         1.47154         51787.4        0.117435E+22
       403     128365.        0.616046         1.35277         58913.2        0.138726E+22
       404     128545.        0.664129         1.24903         65515.5        0.160124E+22
       405     128727.        0.710135         1.15864         71670.8        0.181630E+22
       406     120781.        0.753908         1.08028         77423.7        0.203084E+22
       407     1.00000         1.80372        0.295971E-03     707.696        0.120261E+21
       408     127283.        0.334011         2.02179         6464.15        0.143623E+21
       409     127463.        0.367571         1.90575         17282.1        0.353500E+21
       410     127643.        0.419628         1.75023         27290.7        0.563758E+21
       411     127823.        0.475433         1.59837         36442.0        0.774499E+21
       412     128003.        0.530268         1.46112         44807.4        0.985839E+21
       413     128184.        0.582891         1.33981         52481.8        0.119792E+22
       414     128365.        0.633188         1.23339         59556.6        0.141091E+22
       415     128545.        0.681258         1.14042         66114.6        0.162497E+22
       416     128727.        0.727173         1.05940         72231.7        0.184006E+22
       417     120781.        0.770760        0.989158         77951.4        0.205460E+22
       418     1.00000         1.68977        0.294586E-03     891.675        0.143623E+21
       419     127283.        0.353026         1.75504         7376.28        0.164786E+21
       420     127463.        0.389685         1.64969         18143.8        0.374688E+21
